gene_id,gene_type,genomic_strand,split,labels,gene_name
ENSG00000139971,protein_coding,-,train,-0.16782357522147556,ARMH4
ENSG00000126790,protein_coding,-,train,0.48250313782170046,L3HYPDH
ENSG00000151838,protein_coding,-,train,-1.3948561652083546,CCDC175
ENSG00000126773,protein_coding,+,train,0.6730196517984761,PCNX4
ENSG00000258289,protein_coding,+,train,0.9594397251504013,CHURC1
ENSG00000100626,protein_coding,+,train,-0.4143846574121324,GALNT16
ENSG00000100647,protein_coding,+,train,0.7042429277066988,SUSD6
ENSG00000100731,protein_coding,+,train,0.679928052375677,PCNX1
ENSG00000156030,protein_coding,-,train,0.49665161689031406,MIDEAS
ENSG00000119636,protein_coding,+,train,-0.2457630460082112,BBOF1
ENSG00000119682,protein_coding,-,train,0.815720731484253,AREL1
ENSG00000119608,protein_coding,-,train,-1.4311173621032574,PROX2
ENSG00000119703,protein_coding,+,train,-0.5026944376751198,ZC2HC1C
ENSG00000133935,protein_coding,-,train,1.1717300190875437,ERG28
ENSG00000089916,protein_coding,+,train,0.19719894195226204,GPATCH2L
ENSG00000100565,protein_coding,+,train,-1.4632121967076765,LRRC74A
ENSG00000198894,protein_coding,+,train,0.72107802113774,CIPC
ENSG00000151445,protein_coding,-,train,0.7223813828209564,VIPAS39
ENSG00000119720,protein_coding,-,train,0.2667391139376639,NRDE2
ENSG00000133943,protein_coding,+,train,0.48469546574725886,DGLUCY
ENSG00000100796,protein_coding,-,train,1.0970422265958175,PPP4R3A
ENSG00000153485,protein_coding,+,train,0.799889668590392,TMEM251
ENSG00000170270,protein_coding,-,train,0.7060589125515916,GON7
ENSG00000176438,protein_coding,-,train,-0.2970800727374912,SYNE3
ENSG00000100744,protein_coding,+,train,0.6389751986132431,GSKIP
ENSG00000140105,protein_coding,-,train,1.262360564563899,WARS1
ENSG00000254656,protein_coding,-,train,-1.4267046408819954,RTL1
ENSG00000256053,protein_coding,+,train,0.5976103434430079,COA8
ENSG00000156411,protein_coding,-,train,1.1621913403099549,ATP5MJ
ENSG00000185100,protein_coding,+,train,-0.24758822760025262,ADSS1
ENSG00000099814,protein_coding,+,train,0.6691965593192791,CEP170B
ENSG00000140104,protein_coding,+,test,0.01499101096135148,CLBA1
ENSG00000185347,protein_coding,+,test,-0.08701226060972614,TEDC1
ENSG00000174450,protein_coding,-,train,-1.4632121967076765,GOLGA6L2
ENSG00000185823,protein_coding,+,train,-1.4468933945211957,NPAP1
ENSG00000128731,protein_coding,-,train,0.764539127369912,HERC2
ENSG00000188626,protein_coding,-,train,-1.1963971576827543,GOLGA8M
ENSG00000185115,protein_coding,-,train,1.0162934288462462,NSMCE3
ENSG00000179938,protein_coding,+,train,-0.8709837633624555,GOLGA8J
ENSG00000186399,protein_coding,-,train,-0.7593152994722231,GOLGA8R
ENSG00000178115,protein_coding,+,train,-1.0182338879821031,GOLGA8Q
ENSG00000175344,protein_coding,+,train,-0.5655451604192202,CHRNA7
ENSG00000249931,protein_coding,-,train,-1.024776944966963,GOLGA8K
ENSG00000206127,protein_coding,-,test,-0.771849485940815,GOLGA8O
ENSG00000232653,protein_coding,+,train,-0.4120510768683762,GOLGA8N
ENSG00000134153,protein_coding,-,train,1.3797943982937597,EMC7
ENSG00000134152,protein_coding,-,train,0.41565541955039503,KATNBL1
ENSG00000128463,protein_coding,+,train,1.081903809684779,EMC4
ENSG00000184507,protein_coding,+,train,-1.433339212116305,NUTM1
ENSG00000134146,protein_coding,-,train,-0.1496290492652706,DPH6
ENSG00000186073,protein_coding,+,test,0.4701802667031219,CDIN1
ENSG00000188549,protein_coding,-,train,0.00991754965239071,CCDC9B
ENSG00000128944,protein_coding,+,train,0.5515790295335887,KNSTRN
ENSG00000128891,protein_coding,-,train,0.2242651049388291,CCDC32
ENSG00000137812,protein_coding,+,train,0.09161608173066618,KNL1
ENSG00000137824,protein_coding,-,train,0.626279747078736,RMDN3
ENSG00000187446,protein_coding,+,train,1.4157329817323685,CHP1
ENSG00000243789,protein_coding,+,train,0.7206506874423604,JMJD7
ENSG00000243708,protein_coding,+,train,0.2885534960947749,PLA2G4B
ENSG00000188089,protein_coding,-,test,-1.4311173621032574,PLA2G4E
ENSG00000103994,protein_coding,-,train,0.9268606599993375,ZNF106
ENSG00000168781,protein_coding,-,train,0.258190657261401,PPIP5K1
ENSG00000237289,protein_coding,+,train,-0.3184617290129335,CKMT1B
ENSG00000242866,protein_coding,-,train,-1.1367858208635888,STRC
ENSG00000223572,protein_coding,+,train,-0.22526319163192984,CKMT1A
ENSG00000242028,protein_coding,+,train,0.6207414525723687,HYPK
ENSG00000166734,protein_coding,+,train,0.9458959464482848,GOLM2
ENSG00000167014,protein_coding,+,train,-1.4632121967076765,TERB2
ENSG00000104164,protein_coding,+,test,1.0584771688832848,BLOC1S6
ENSG00000137767,protein_coding,+,train,1.1164690162942277,SQOR
ENSG00000166262,protein_coding,-,train,-0.4089573869211383,FAM227B
ENSG00000256061,protein_coding,-,train,0.5788983012750362,DNAAF4
ENSG00000128923,protein_coding,+,train,0.5479354266926255,MINDY2
ENSG00000128915,protein_coding,-,train,0.24890780371875015,ICE2
ENSG00000166797,protein_coding,-,train,1.073602421679907,CIAO2A
ENSG00000166803,protein_coding,-,train,0.7633467396357309,PCLAF
ENSG00000186198,protein_coding,+,train,-1.2985464054434328,SLC51B
ENSG00000074696,protein_coding,+,train,1.476622020840102,HACD3
ENSG00000138614,protein_coding,-,train,1.0664152937884461,INTS14
ENSG00000258484,protein_coding,+,train,-0.39602975296891463,SPESP1
ENSG00000175318,protein_coding,-,train,-1.0548899959457092,GRAMD2A
ENSG00000067225,protein_coding,-,train,2.511956990089998,PKM
ENSG00000215186,protein_coding,+,valid,-1.3369350280444177,GOLGA6B
ENSG00000183324,protein_coding,+,train,-1.4632121967076765,REC114
ENSG00000205363,protein_coding,-,train,-0.33268725267583765,INSYN1
ENSG00000159289,protein_coding,-,train,-1.382692316418072,GOLGA6A
ENSG00000178761,protein_coding,-,test,1.0428898386279424,FAM219B
ENSG00000167195,protein_coding,+,train,-1.3887352530502792,GOLGA6C
ENSG00000140478,protein_coding,+,train,-1.3867123753129031,GOLGA6D
ENSG00000169758,protein_coding,+,train,-1.0558939415279622,TMEM266
ENSG00000188266,protein_coding,+,train,-0.14548222451318754,HYKK
ENSG00000169330,protein_coding,+,train,-0.728095870582916,MINAR1
ENSG00000136379,protein_coding,+,valid,0.6320405090013022,ABHD17C
ENSG00000103888,protein_coding,+,train,-0.5800639405606948,CEMIP
ENSG00000117899,protein_coding,-,train,0.7959543542139549,MESD
ENSG00000140406,protein_coding,+,test,0.9023889209352826,TLNRD1
ENSG00000156206,protein_coding,+,train,-1.2387792667357325,CFAP161
ENSG00000140598,protein_coding,-,valid,0.5674243273543736,EFL1
ENSG00000188659,protein_coding,+,train,-0.8451571478927947,SAXO2
ENSG00000197978,protein_coding,+,train,0.03334513950806929,GOLGA6L9
ENSG00000169612,protein_coding,+,train,0.7498277905502734,RAMAC
ENSG00000166503,protein_coding,-,train,1.2244170785045043,HDGFL3
ENSG00000184206,protein_coding,+,valid,-0.4827666821776078,GOLGA6L4
ENSG00000140534,protein_coding,+,train,0.025800827432830804,TICRR
ENSG00000250021,protein_coding,-,train,1.0547220567477433,ARPIN-AP3S2
ENSG00000242498,protein_coding,-,train,0.6908522765656631,ARPIN
ENSG00000183208,protein_coding,+,train,-0.11562377800365004,GDPGP1
ENSG00000140471,protein_coding,-,valid,0.08558461316869857,LINS1
ENSG00000131871,protein_coding,-,valid,0.9948932445427999,SELENOS
ENSG00000185418,protein_coding,-,train,0.3849563224801973,TARS3
ENSG00000184140,protein_coding,+,train,-1.4632121967076765,OR4F6
ENSG00000182854,protein_coding,+,valid,-1.4632121967076765,OR4F15
ENSG00000177693,protein_coding,-,train,-1.4632121967076765,OR4F4
ENSG00000188536,protein_coding,+,train,-0.6256812820043299,HBA2
ENSG00000167930,protein_coding,+,train,1.1045345015014167,FAM234A
ENSG00000185615,protein_coding,+,train,-0.8438698632207159,PDIA2
ENSG00000129925,protein_coding,-,train,1.2082960339446553,PGAP6
ENSG00000103326,protein_coding,+,train,0.9643815089894637,CAPN15
ENSG00000161992,protein_coding,+,train,-1.4245135787391872,PRR35
ENSG00000130731,protein_coding,-,train,1.487093554263754,METTL26
ENSG00000172366,protein_coding,+,train,0.9149166452018157,MCRIP2
ENSG00000103254,protein_coding,+,train,0.8958674529416902,ANTKMT
ENSG00000103245,protein_coding,-,train,0.6791510005847651,CIAO3
ENSG00000007520,protein_coding,-,valid,1.336143222154362,TSR3
ENSG00000007545,protein_coding,+,train,0.6425449273095112,CRAMP1
ENSG00000206053,protein_coding,+,train,1.2849301522107264,JPT2
ENSG00000162039,protein_coding,-,train,-1.1791456525027724,MEIOB
ENSG00000198736,protein_coding,-,train,0.9229850011261161,MSRB1
ENSG00000182685,protein_coding,-,train,0.2536355121016663,BRICD5
ENSG00000162062,protein_coding,+,valid,0.10597716550759731,TEDC2
ENSG00000103363,protein_coding,-,train,1.8801079800734546,ELOB
ENSG00000103355,protein_coding,-,train,-1.3989810965096376,PRSS33
ENSG00000162069,protein_coding,-,train,-1.1587397488892823,BICDL2
ENSG00000168124,protein_coding,+,train,-1.1101356521705341,OR1F1
ENSG00000168158,protein_coding,+,train,-1.2918885542488427,OR2C1
ENSG00000140987,protein_coding,-,train,0.5042833162478922,ZSCAN32
ENSG00000103426,protein_coding,-,test,0.7899792226848129,CORO7-PAM16
ENSG00000089486,protein_coding,-,train,1.1339204418535622,CDIP1
ENSG00000153443,protein_coding,-,train,1.03552392018799,UBALD1
ENSG00000140623,protein_coding,-,train,-1.3498311573091362,SEPTIN12
ENSG00000118894,protein_coding,-,train,0.5780649587043398,EEF2KMT
ENSG00000232258,protein_coding,-,train,-1.4632121967076765,TMEM114
ENSG00000166676,protein_coding,-,train,-0.6964436320818717,TVP23A
ENSG00000188897,protein_coding,-,valid,-1.0913574381093183,CTD-3088G3.8
ENSG00000234719,protein_coding,-,valid,0.03827547160305089,NPIPB2
ENSG00000186260,protein_coding,+,train,0.5968709305081271,MRTFB
ENSG00000069764,protein_coding,-,train,-1.1367858208635888,PLA2G10
ENSG00000224712,protein_coding,+,train,0.6681629992963527,NPIPA3
ENSG00000254852,protein_coding,+,train,0.5211451537663383,NPIPA2
ENSG00000183426,protein_coding,+,train,0.8983398531572442,NPIPA1
ENSG00000183793,protein_coding,-,train,0.426420134640826,NPIPA5
ENSG00000166780,protein_coding,+,train,0.8875540691622553,BMERB1
ENSG00000166783,protein_coding,-,train,0.7332136333074806,MARF1
ENSG00000133393,protein_coding,-,train,1.0673425354885309,CEP20
ENSG00000091262,protein_coding,-,train,-0.733158502526402,ABCC6
ENSG00000214967,protein_coding,+,train,0.7438266578253075,NPIPA7
ENSG00000214940,protein_coding,-,train,0.5996378061393351,NPIPA8
ENSG00000185164,protein_coding,-,train,0.8728954894817241,NOMO2
ENSG00000103544,protein_coding,+,train,0.7465107022233994,VPS35L
ENSG00000103550,protein_coding,-,train,0.8780708582325518,KNOP1
ENSG00000005189,protein_coding,+,train,0.11517338790071698,REXO5
ENSG00000169246,protein_coding,-,train,1.0169170647279486,NPIPB3
ENSG00000185864,protein_coding,-,train,0.832693775514344,NPIPB4
ENSG00000183921,protein_coding,+,train,-1.4632121967076765,SDR42E2
ENSG00000243716,protein_coding,+,train,0.9019515323280148,NPIPB5
ENSG00000155666,protein_coding,+,train,0.14374623911373138,KDM8
ENSG00000047578,protein_coding,+,train,0.4711860002574742,KATNIP
ENSG00000198156,protein_coding,-,train,-0.5337477547903672,NPIPB6
ENSG00000176476,protein_coding,+,train,0.9261373444279162,SGF29
ENSG00000255524,protein_coding,+,train,-0.8109707467841326,NPIPB8
ENSG00000184110,protein_coding,+,train,1.8415596591403258,EIF3C
ENSG00000196993,protein_coding,+,train,-0.6256812820043299,NPIPB9
ENSG00000254206,protein_coding,-,test,0.5229501944167456,NPIPB11
ENSG00000181625,protein_coding,+,train,1.0830558247171047,SLX1B
ENSG00000213648,protein_coding,+,train,0.6787360519076674,SULT1A4
ENSG00000169203,protein_coding,-,train,0.8802474682369296,NPIPB12
ENSG00000149926,protein_coding,-,train,-1.1439914902072734,TLCD3B
ENSG00000169627,protein_coding,-,valid,1.0819814370364473,BOLA2B
ENSG00000132207,protein_coding,+,train,1.1662378696336528,SLX1A
ENSG00000198064,protein_coding,-,valid,0.7262466456304296,NPIPB13
ENSG00000180096,protein_coding,-,train,0.001014581445620663,SEPTIN1
ENSG00000196118,protein_coding,-,train,-0.058430512086754954,CCDC189
ENSG00000140688,protein_coding,-,train,1.342293833770435,RUSF1
ENSG00000183632,protein_coding,-,train,-1.4561495732847278,TP53TG3
ENSG00000205457,protein_coding,+,train,-1.4355715179326214,TP53TG3C
ENSG00000205423,protein_coding,+,train,0.811699514581552,CNEP1R1
ENSG00000121274,protein_coding,+,train,0.3219579683089141,TENT4B
ENSG00000125148,protein_coding,+,train,2.0387635111952584,MT2A
ENSG00000205364,protein_coding,+,train,-0.007948325071718483,MT1M
ENSG00000172775,protein_coding,-,train,1.2215917827318188,PSME3IP1
ENSG00000159618,protein_coding,+,train,-0.8496903547794201,ADGRG5
ENSG00000205336,protein_coding,+,train,0.9793460351310328,ADGRG1
ENSG00000182885,protein_coding,+,train,-0.8696245529466939,ADGRG3
ENSG00000159625,protein_coding,+,test,-1.2985464054434328,DRC7
ENSG00000103005,protein_coding,+,train,1.1671190444811042,USB1
ENSG00000070761,protein_coding,-,train,1.282240599200153,CFAP20
ENSG00000217555,protein_coding,+,train,0.7206506874423604,CKLF
ENSG00000166595,protein_coding,-,train,1.795788162280026,CIAO2B
ENSG00000039523,protein_coding,+,train,1.068541824176354,RIPOR1
ENSG00000159753,protein_coding,+,train,-0.3846642358139238,CARMIL2
ENSG00000124074,protein_coding,-,train,0.7689358093925658,ENKD1
ENSG00000167264,protein_coding,+,train,0.658704074261455,DUS2
ENSG00000103047,protein_coding,+,train,0.4352150354826677,TANGO6
ENSG00000141076,protein_coding,+,train,1.2392446904327679,UTP4
ENSG00000157322,protein_coding,+,train,-0.7950490148154404,CLEC18A
ENSG00000090861,protein_coding,-,train,1.6176613931676262,AARS1
ENSG00000157353,protein_coding,+,train,0.23177994107813302,FCSK
ENSG00000132613,protein_coding,-,train,1.1655317493136335,MTSS2
ENSG00000180917,protein_coding,-,train,0.6709141707096067,CMTR2
ENSG00000196436,protein_coding,+,train,0.2346999308332853,NPIPB15
ENSG00000065427,protein_coding,-,train,1.7569544835687758,KARS1
ENSG00000103121,protein_coding,-,train,1.282240599200153,CMC2
ENSG00000135697,protein_coding,+,train,-1.312149175793726,BCO1
ENSG00000140950,protein_coding,-,train,0.41610697989915546,MEAK7
ENSG00000153789,protein_coding,-,train,-1.392807072991651,CIBAR2
ENSG00000131149,protein_coding,+,train,0.8460997457591615,GSE1
ENSG00000131148,protein_coding,-,train,1.0604770891683253,EMC8
ENSG00000225614,protein_coding,+,train,-0.6338672333823767,ZNF469
ENSG00000205022,protein_coding,-,train,-1.3535810907547803,PABPN1L
ENSG00000167523,protein_coding,+,train,0.09712993737216565,SPATA33
ENSG00000075399,protein_coding,-,train,0.669355368865641,VPS9D1
ENSG00000126856,protein_coding,-,train,-1.4561495732847278,PRDM7
ENSG00000183688,protein_coding,-,train,0.8484277393185506,RFLNB
ENSG00000167695,protein_coding,+,train,0.912323275380583,TLCD3A
ENSG00000171861,protein_coding,+,train,0.7843018562368143,MRM3
ENSG00000184811,protein_coding,+,train,-1.4010570915541127,TRARG1
ENSG00000132361,protein_coding,-,train,1.2285545239765052,CLUH
ENSG00000184166,protein_coding,-,test,-1.4632121967076765,OR1D2
ENSG00000183024,protein_coding,-,train,-1.4632121967076765,OR1G1
ENSG00000172150,protein_coding,+,train,-1.4632121967076765,OR1A2
ENSG00000172146,protein_coding,+,train,-1.4632121967076765,OR1A1
ENSG00000221882,protein_coding,-,train,-1.3907667941020359,OR3A2
ENSG00000180090,protein_coding,-,train,-1.4632121967076765,OR3A1
ENSG00000180016,protein_coding,-,train,-1.4632121967076765,OR1E1
ENSG00000159961,protein_coding,+,train,-1.4632121967076765,OR3A3
ENSG00000127780,protein_coding,-,train,-1.4632121967076765,OR1E2
ENSG00000127774,protein_coding,+,train,1.3496919207300784,EMC6
ENSG00000177602,protein_coding,+,train,0.14534638942697503,HASPIN
ENSG00000074356,protein_coding,-,train,0.8690894842240092,NCBP3
ENSG00000132517,protein_coding,-,train,-1.2724579562691876,SLC52A1
ENSG00000129195,protein_coding,+,train,0.466947514704064,PIMREG
ENSG00000219200,protein_coding,+,train,1.5342111104376728,RNASEK
ENSG00000170291,protein_coding,+,train,1.0863194062196857,ELP5
ENSG00000187838,protein_coding,-,train,1.2082195599223862,PLSCR3
ENSG00000205544,protein_coding,-,train,1.623330604653602,TMEM256
ENSG00000184560,protein_coding,+,valid,-1.4446072979975124,SPEM2
ENSG00000259224,protein_coding,+,train,-1.392807072991651,SLC35G6
ENSG00000239697,protein_coding,+,train,0.6840766228732402,TNFSF12
ENSG00000196544,protein_coding,-,train,0.48676105647846807,BORCS6
ENSG00000166596,protein_coding,+,train,-1.3727887393688523,CFAP52
ENSG00000214978,protein_coding,-,train,-1.4632121967076765,GSG1L2
ENSG00000170222,protein_coding,+,test,0.49661352912197265,ADPRM
ENSG00000259024,protein_coding,-,train,0.5758785005856071,TVP23C-CDRT4
ENSG00000175106,protein_coding,-,train,0.16681802642046298,TVP23C
ENSG00000214946,protein_coding,+,test,-1.2885943457979498,TBC1D26
ENSG00000181350,protein_coding,-,train,0.14948169369594216,LRRC75A
ENSG00000179598,protein_coding,-,train,0.13818391459006565,PLD6
ENSG00000171962,protein_coding,+,train,-0.6793267364687839,DRC3
ENSG00000141034,protein_coding,+,valid,0.43356476958674584,GID4
ENSG00000177427,protein_coding,+,valid,0.42367404155125254,MIEF2
ENSG00000189375,protein_coding,-,train,-1.4514989074990443,TBC1D28
ENSG00000171931,protein_coding,+,train,-1.2329047135084354,FBXW10
ENSG00000171928,protein_coding,+,train,0.5923478319667919,TVP23B
ENSG00000154016,protein_coding,-,train,-0.24503493518137395,GRAP
ENSG00000170298,protein_coding,-,train,-1.37672539358469,LGALS9B
ENSG00000214819,protein_coding,+,train,-1.4632121967076765,CDRT15L2
ENSG00000256618,protein_coding,+,train,-1.2853228562067485,MTRNR2L1
ENSG00000232859,protein_coding,-,train,0.1310762852575966,LYRM9
ENSG00000244045,protein_coding,+,train,0.6170918006604678,TMEM199
ENSG00000109072,protein_coding,-,test,-0.3392971707328663,VTN
ENSG00000167524,protein_coding,-,train,0.33919964420663784,RSKR
ENSG00000173065,protein_coding,-,train,0.9021945757865544,FAM222B
ENSG00000172301,protein_coding,-,test,1.1455927624653144,COPRS
ENSG00000108684,protein_coding,-,train,-1.2853228562067485,ASIC2
ENSG00000164729,protein_coding,-,train,-1.4608462860149523,SLC35G3
ENSG00000236320,protein_coding,-,train,-1.4446072979975124,SLFN14
ENSG00000204913,protein_coding,+,train,-1.4378143784255997,LRRC3C
ENSG00000204887,protein_coding,-,train,-1.4632121967076765,KRTAP1-4
ENSG00000212725,protein_coding,-,train,-1.4632121967076765,KRTAP2-1
ENSG00000214518,protein_coding,-,train,-1.4632121967076765,KRTAP2-2
ENSG00000212724,protein_coding,-,test,-1.4632121967076765,KRTAP2-3
ENSG00000240871,protein_coding,+,train,-1.4632121967076765,KRTAP4-7
ENSG00000212722,protein_coding,+,train,-1.4632121967076765,KRTAP4-9
ENSG00000240542,protein_coding,+,train,-1.4632121967076765,KRTAP9-1
ENSG00000239886,protein_coding,+,train,-1.4632121967076765,KRTAP9-2
ENSG00000241595,protein_coding,+,train,-1.4632121967076765,KRTAP9-4
ENSG00000198083,protein_coding,+,train,-1.4632121967076765,KRTAP9-9
ENSG00000212659,protein_coding,+,train,-1.4632121967076765,KRTAP9-6
ENSG00000212658,protein_coding,-,train,-1.4632121967076765,KRTAP29-1
ENSG00000141696,protein_coding,-,train,0.6253805333428034,P3H4
ENSG00000141698,protein_coding,-,train,1.1323874078443592,NT5C3B
ENSG00000177469,protein_coding,-,train,1.6129529275394148,CAVIN1
ENSG00000141699,protein_coding,-,train,1.0758318661665416,RETREG3
ENSG00000183978,protein_coding,-,train,1.6370472464928343,COA3
ENSG00000131482,protein_coding,+,test,-1.4632121967076765,G6PC1
ENSG00000108825,protein_coding,-,train,0.5585159748176222,PTGES3L-AARSD1
ENSG00000231256,protein_coding,+,train,-1.4115755737419096,CFAP97D1
ENSG00000125319,protein_coding,+,train,0.050918028375836026,HROB
ENSG00000180336,protein_coding,+,valid,-1.2677221687433868,MEIOC
ENSG00000184361,protein_coding,-,train,-1.3297202256880827,SPATA32
ENSG00000185294,protein_coding,+,train,-1.4632121967076765,SPPL2C
ENSG00000256762,protein_coding,+,train,-1.3989810965096376,STH
ENSG00000120071,protein_coding,-,train,0.9716849853813181,KANSL1
ENSG00000228696,protein_coding,-,valid,0.11483279258143435,ARL17B
ENSG00000176681,protein_coding,+,train,-0.1342619082883525,LRRC37A
ENSG00000238083,protein_coding,+,train,0.18302691870880852,LRRC37A2
ENSG00000185829,protein_coding,-,train,0.20112080210891947,ARL17A
ENSG00000178852,protein_coding,+,train,-0.8121716692244139,EFCAB13
ENSG00000159182,protein_coding,-,train,-1.4632121967076765,PRAC1
ENSG00000159199,protein_coding,+,train,1.1418836937277108,ATP5MC1
ENSG00000243678,protein_coding,+,train,2.4103698002132754,NME2
ENSG00000166329,protein_coding,-,train,-1.4632121967076765,CCDC182
ENSG00000141194,protein_coding,+,train,-1.4632121967076765,OR4D1
ENSG00000255713,protein_coding,+,train,-1.4632121967076765,OR4D2
ENSG00000005379,protein_coding,-,train,0.09215249050688089,TSPOAP1
ENSG00000108387,protein_coding,-,train,0.15050991142860334,SEPTIN4
ENSG00000173838,protein_coding,-,valid,-1.3104273441009038,MARCHF10
ENSG00000224383,protein_coding,+,train,-0.9196792098476161,PRR29
ENSG00000257008,protein_coding,+,train,-1.442332166007687,GPR142
ENSG00000167861,protein_coding,-,train,0.22385914504194968,HID1
ENSG00000167862,protein_coding,+,train,1.2779537623975155,MRPL58
ENSG00000167863,protein_coding,-,train,1.8528871150576307,ATP5PD
ENSG00000189159,protein_coding,-,train,1.2161660513843031,JPT1
ENSG00000177728,protein_coding,+,train,1.099057470464298,TMEM94
ENSG00000204323,protein_coding,+,train,-1.0479212477968731,SMIM5
ENSG00000259120,protein_coding,+,test,-1.0508953271975712,SMIM6
ENSG00000132475,protein_coding,-,train,2.211371233601611,H3-3B
ENSG00000257949,protein_coding,+,train,0.9545039501198855,TEN1
ENSG00000185262,protein_coding,+,test,1.3375104627220413,UBALD2
ENSG00000129646,protein_coding,-,train,-0.19863415784733782,QRICH2
ENSG00000184640,protein_coding,+,valid,1.7031637787040814,SEPTIN9
ENSG00000178404,protein_coding,-,train,0.3271040345174658,CEP295NL
ENSG00000141577,protein_coding,-,train,0.5272901783684057,CEP131
ENSG00000167302,protein_coding,-,train,0.754937128389087,TEPSIN
ENSG00000224877,protein_coding,+,train,1.3029939609007828,NDUFAF8
ENSG00000185504,protein_coding,-,valid,0.7766388364167865,FAAP100
ENSG00000204237,protein_coding,-,train,1.0381825223112604,OXLD1
ENSG00000183048,protein_coding,+,train,1.2951070066392896,SLC25A10
ENSG00000225663,protein_coding,-,train,1.6591332853874359,MCRIP1
ENSG00000169689,protein_coding,-,train,1.4250561640377726,CENPX
ENSG00000181408,protein_coding,+,train,-1.331513664915278,UTS2R
ENSG00000181396,protein_coding,-,train,0.5856707314350387,OGFOD3
ENSG00000169660,protein_coding,+,train,0.6996226620780365,HEXD
ENSG00000178927,protein_coding,-,train,1.0866489249148672,CYBC1
ENSG00000141580,protein_coding,-,train,1.5097858214823732,WDR45B
ENSG00000231824,protein_coding,-,train,-1.4446072979975124,AKAIN1
ENSG00000198081,protein_coding,-,train,0.5476276755919074,ZBTB14
ENSG00000168502,protein_coding,+,train,0.16735209141838964,MTCL1
ENSG00000141391,protein_coding,+,train,0.17753601676515623,PRELID3A
ENSG00000168675,protein_coding,+,train,-0.16320910196046948,LDLRAD4
ENSG00000176136,protein_coding,+,train,-1.4632121967076765,MC5R
ENSG00000141452,protein_coding,+,train,0.9320605636843796,RMC1
ENSG00000141437,protein_coding,-,test,-1.0650263668900424,SLC25A52
ENSG00000141441,protein_coding,-,test,0.1687226467843194,GAREM1
ENSG00000166960,protein_coding,-,test,-1.3261535614376143,CCDC178
ENSG00000152234,protein_coding,-,train,2.2386500227702237,ATP5F1A
ENSG00000206181,protein_coding,-,train,-1.4632121967076765,ELOA2
ENSG00000215474,protein_coding,-,train,-1.4632121967076765,SKOR2
ENSG00000172361,protein_coding,-,train,-0.5466241426557445,CFAP53
ENSG00000174448,protein_coding,-,train,-1.3708325959347623,STARD6
ENSG00000178690,protein_coding,+,train,-1.4632121967076765,DYNAP
ENSG00000228075,protein_coding,+,train,-1.4632121967076765,BOD1L2
ENSG00000134440,protein_coding,-,train,1.6716709314650504,NARS1
ENSG00000134444,protein_coding,+,train,0.6367977208553995,RELCH
ENSG00000166634,protein_coding,+,train,-1.4632121967076765,SERPINB12
ENSG00000187773,protein_coding,-,train,-1.2599327636616047,DIPK1C
ENSG00000206026,protein_coding,-,train,-1.4632121967076765,SMIM21
ENSG00000122490,protein_coding,-,train,0.852618326073918,SLC66A2
ENSG00000176695,protein_coding,+,train,-1.4632121967076765,OR4F17
ENSG00000141934,protein_coding,-,train,0.3258500398164276,PLPP2
ENSG00000099812,protein_coding,+,train,-0.9622587091915348,MISP
ENSG00000129951,protein_coding,-,train,-0.932676299868393,PLPPR3
ENSG00000182087,protein_coding,-,train,1.7415373386789623,TMEM259
ENSG00000180448,protein_coding,+,train,0.3123385809424579,ARHGAP45
ENSG00000099625,protein_coding,-,train,-0.38125853013482275,CBARP
ENSG00000099624,protein_coding,+,valid,1.68952607636913,ATP5F1D
ENSG00000228300,protein_coding,+,train,0.7988232970574289,FAM174C
ENSG00000160953,protein_coding,+,train,0.8917952084418043,PWWP3A
ENSG00000129968,protein_coding,-,train,1.1772681695069327,ABHD17A
ENSG00000227500,protein_coding,+,train,0.8498588669715631,SCAMP4
ENSG00000188305,protein_coding,-,train,-1.0957094329513701,PEAK3
ENSG00000178297,protein_coding,+,test,-1.1513083053540245,TMPRSS9
ENSG00000104964,protein_coding,-,train,2.1895228987088644,TLE5
ENSG00000095932,protein_coding,-,train,-0.583021793390013,SMIM24
ENSG00000105298,protein_coding,-,train,0.8696796837277725,CACTIN
ENSG00000077009,protein_coding,+,train,-1.05891859009992,NMRK2
ENSG00000105248,protein_coding,+,train,1.0578242083251819,YJU2
ENSG00000167674,protein_coding,+,train,1.2494733894038565,HDGFL2
ENSG00000074842,protein_coding,-,train,1.6570726614098334,MYDGF
ENSG00000174917,protein_coding,-,train,1.258501232423715,MICOS13
ENSG00000174898,protein_coding,+,train,-1.4137075508612182,CATSPERD
ENSG00000171119,protein_coding,+,train,-0.25384690580094704,NRTN
ENSG00000174886,protein_coding,-,train,1.7279831562740717,NDUFA11
ENSG00000125650,protein_coding,-,test,-0.521863272386576,PSPN
ENSG00000174837,protein_coding,+,train,-1.3867123753129031,ADGRE1
ENSG00000237247,protein_coding,+,train,-1.4632121967076765,MBD3L5
ENSG00000205718,protein_coding,-,train,-1.4632121967076765,MBD3L4
ENSG00000230522,protein_coding,+,train,-1.4632121967076765,MBD3L2
ENSG00000182315,protein_coding,-,train,-1.4632121967076765,MBD3L3
ENSG00000198723,protein_coding,+,train,-1.1180892487333787,TEX45
ENSG00000229833,protein_coding,+,train,1.565426809625503,PET100
ENSG00000183019,protein_coding,+,train,-1.2985464054434328,MCEMP1
